index,parameter,value
724,K,2.05432443306125
725,K,2.11676882057959
726,K,2.15849506118072
727,K,2.45181003508674
728,K,2.09088442439099
729,K,2.08481176837727
730,K,1.9106151265406
731,K,2.15113535449737
732,K,2.32875255019357
733,K,2.44459002460251
734,K,2.38593230684092
735,K,2.83382261378436
736,K,1.76274809950265
737,K,2.12060431356686
738,K,2.11449298095287
739,K,2.33076794015251
740,K,2.30494371330774
741,K,2.61299672628485
742,K,1.86692394503875
743,K,2.26704152923532
744,K,2.20159855805896
745,K,2.14364121834145
746,K,2.29611919771627
747,K,2.58163692620307
748,K,2.39566995530624
749,K,2.27181043801336
750,K,1.88753054680137
751,K,2.06453885512026
752,K,2.11307944803383
753,K,2.11090965965345
754,K,2.25401012603311
755,K,2.1527710140508
756,K,2.18183880407834
757,K,1.93932519648313
758,K,2.25774499329852
759,K,2.74041421925112
760,K,2.22187526073084
761,K,2.47832508210479
762,K,2.38283401159753
763,K,2.19531564857918
764,K,1.70702451891343
765,K,1.7163761273455
766,K,2.00786420473993
767,K,1.86575293598164
768,K,2.30646447183752
769,K,2.21627463458415
770,K,2.03932566375575
771,K,2.08688456811564
772,K,2.04991013334725
773,K,2.11537314518456
774,K,1.99107484348387
775,K,2.27991170138793
776,K,2.3390826003565
777,K,1.95260490528079
778,K,2.3618128177346
779,K,2.11468620113277
780,K,2.2313600472686
781,K,2.503192391371
782,K,2.18058168460369
783,K,2.29258683228539
784,K,1.98493999857811
785,K,2.0951538126105
786,K,2.48398474296935
787,K,2.27129110974035
788,K,2.72544914451388
789,K,2.38440153607726
790,K,1.91864341785827
791,K,2.14481740546045
792,K,2.13446190949237
793,K,2.36477005695003
794,K,2.09712258672633
795,K,2.15649445300569
796,K,1.62246693523541
797,K,2.29510589937804
798,K,2.44807857536466
799,K,2.16363385619786
800,K,2.25811326212647
801,K,2.454858897219
802,K,2.47828948096347
803,K,2.05052226661327
804,K,1.66599745228581
805,K,2.13708901784604
806,K,1.72027322973586
807,K,2.29364621950276
808,K,1.75430887778213
809,K,2.16011916123217
810,K,1.88855305521612
811,K,2.34304840215783
812,K,1.99071134057964
813,K,2.10600470602463
814,K,2.31691855120823
815,K,2.38497138133699
816,K,2.17484966037641
817,K,2.42855657027275
818,K,2.06064623691361
819,K,2.1413298881773
820,K,2.33868765307395
821,K,2.42712075411434
822,K,2.29931139081908
823,K,2.05460071618811
824,K,2.32607970225906
825,K,2.61519491318275
826,K,1.96606624801522
827,K,2.55589196272073
828,K,2.59464790091701
829,K,2.55660285525808
830,K,1.74833845182165
831,K,2.60745831868329
832,K,2.4522065088732
833,K,1.89297903605001
834,K,1.67274914055916
835,K,2.12708939844074
836,K,1.6972209031387
837,K,2.40838580905438
838,K,2.09869737135168
839,K,2.1845395448726
840,K,2.17018795072086
841,K,2.09684154061258
842,K,2.04617662157442
843,K,2.45927678842695
844,K,1.87421211997654
845,K,2.15771845247887
846,K,1.78250660133199
847,K,2.36594649567618
848,K,1.91300779107079
849,K,2.10593759259481
850,K,2.67674640216673
851,K,2.3726751897022
852,K,1.88114982393516
853,K,1.841904793455
854,K,1.92369272529879
855,K,2.18737069815757
856,K,2.26394517732546
857,K,2.04059704144269
858,K,2.0115210432637
859,K,2.10609523992476
860,K,2.40817351245637
861,K,2.18523413929334
862,K,2.65272649236542
863,K,2.20177640133581
864,K,2.40399758090686
865,K,2.43537965145893
866,K,2.44214124063037
867,K,2.39683978111833
868,K,1.96873492122518
869,K,2.07660365938947
870,K,2.16864541077937
871,K,1.75058156389001
872,K,1.81707787870308
873,K,2.31555528112151
874,K,2.25516349602919
875,K,2.20929735501606
876,K,2.22965200037555
877,K,2.49955413173751
878,K,2.09144757264061
879,K,2.37079101384374
880,K,2.38543623362719
881,K,2.14216976147913
882,K,2.25949461230858
883,K,2.22146804051525
884,K,2.46866153848829
885,K,2.08812970764573
886,K,2.17815194042937
887,K,2.16120967173749
888,K,2.26524112209558
889,K,2.18126159440399
890,K,1.92029848350653
891,K,1.90774122990074
892,K,1.8668402791934
893,K,2.04939618123162
894,K,2.11722830809833
895,K,1.81693768877816
896,K,1.83320141458691
897,K,2.11963305342485
898,K,1.83348664451331
899,K,2.23171576775403
900,K,2.47004159154131
901,K,2.01933239547817
902,K,2.3571194502297
903,K,2.35795478466076
904,K,1.98738440574615
905,K,2.61172181959034
906,K,2.08254796982973
907,K,2.14815524928431
908,K,2.05890779376329
909,K,2.91532011831586
910,K,2.22287119624863
911,K,2.27930488909321
912,K,2.0992647612971
913,K,2.26863767369239
914,K,2.13968066616642
915,K,1.89896136463885
916,K,2.22583290872357
917,K,2.7977392658071
918,K,2.10105947633594
919,K,2.01725500816594
920,K,2.23734063188447
921,K,1.81873644037394
922,K,2.0632015541394
923,K,1.80450493820036
924,K,2.09661311972662
925,K,1.88164615502515
926,K,1.91781450796762
927,K,1.92165933543767
928,K,2.42607179675574
929,K,2.1001679203136
930,K,2.40967828611175
931,K,2.12836178477029
932,K,2.23354601702671
933,K,1.93152353045931
934,K,2.30384153938499
935,K,2.06501568076286
936,K,1.95127519296483
937,K,2.1760223005099
938,K,2.38656294831724
939,K,2.26363752232771
940,K,2.14667416825
941,K,2.39007077140458
942,K,2.27858794389202
943,K,2.22245770935661
944,K,2.1854315756545
945,K,2.29010368791352
946,K,2.28664736455907
947,K,2.17137944853471
948,K,1.93114156290828
949,K,1.91327428905491
950,K,2.13205239452886
951,K,2.10304887151661
952,K,2.40956964917716
953,K,2.65794091944756
954,K,2.07186045079507
955,K,2.10486290011877
956,K,2.33066910132142
