index,parameter,value
887,K,1.53397971389101
888,K,2.34619757933766
889,K,1.91681068829576
890,K,2.0418665685238
891,K,1.81197170223397
892,K,2.19312533117743
893,K,1.69072729283188
894,K,1.51058104256193
895,K,2.38932167369519
896,K,1.99559835865399
897,K,2.11572958197103
898,K,1.77681047249939
899,K,1.81890534191242
900,K,1.7907013798099
901,K,2.1749780112675
902,K,1.65020419144472
903,K,1.61608033342047
904,K,1.76350929521007
905,K,2.35855644424175
906,K,2.14830210919788
907,K,2.1780341391745
908,K,2.04961166885042
909,K,1.97467992236132
910,K,2.25581328952206
911,K,2.01330145272405
912,K,2.00633647003541
913,K,2.16070033763631
914,K,2.34941777713084
915,K,1.77875972421906
916,K,1.75820017712246
917,K,2.21439780199692
918,K,1.84008645667601
919,K,2.03515976269337
920,K,2.22168142078616
921,K,1.96036117558395
922,K,1.83488270131635
923,K,2.12343243989356
924,K,1.93825914154839
925,K,2.1114175808656
926,K,1.44430637826335
927,K,1.91806771921209
928,K,2.238051831899
929,K,1.88302208626551
930,K,1.96979217197064
931,K,2.01805828286668
932,K,1.6592486876202
933,K,1.98920095901777
934,K,2.25714496531608
935,K,1.89148717960547
936,K,2.41782322206829
937,K,1.86684433660969
938,K,2.03993745414091
939,K,2.21147885098969
940,K,2.139646093197
941,K,2.09436543589751
942,K,1.93804813820851
943,K,1.91923833535643
944,K,1.84441565131782
945,K,1.95872332058066
946,K,2.21163934939739
947,K,2.15434172173759
948,K,1.70105787695423
949,K,1.7711570910677
950,K,1.99117594683559
951,K,2.28224476533552
952,K,2.18943843239892
953,K,2.71954089692089
954,K,1.92147573067559
955,K,2.04986053451482
956,K,2.02591642921184
957,K,1.96658004742447
958,K,1.77745960694172
959,K,2.01582373393382
960,K,1.93481284082686
961,K,1.8817870089724
962,K,2.16908468764853
963,K,2.04048150852929
964,K,1.77306677598996
965,K,1.93494207546764
966,K,1.63553306921579
967,K,2.05712948688127
968,K,2.33190006063259
969,K,1.75561180406476
970,K,1.76508419405898
971,K,1.8868004956249
972,K,2.27175236352612
973,K,1.70034008176738
974,K,1.88320475932851
975,K,1.76027205169687
976,K,1.8413075852633
977,K,2.15095997967766
978,K,1.85160201249823
979,K,1.79272778781634
980,K,1.99262386161785
981,K,1.93842236988546
982,K,1.95316260602863
983,K,1.88169893784768
984,K,2.44422411201656
985,K,1.93334979289996
986,K,1.7914654980352
987,K,1.74527615183181
988,K,1.84726474704001
989,K,2.07269377050655
990,K,2.57684079935081
991,K,1.44381405427375
992,K,1.58766417931143
993,K,1.9696062134177
994,K,1.99295085900446
995,K,1.85254985975682
996,K,1.73926912287236
997,K,2.1124144300048
998,K,1.89105500930683
999,K,2.20368169124336
1000,K,1.83817697515379
1001,K,1.92224035998375
1002,K,1.7797040647083
1003,K,2.29249114945214
1004,K,1.9792050147202
1005,K,1.57435114992709
1006,K,2.03473574320377
1007,K,1.94148588744542
1008,K,2.12227437625131
1009,K,2.01988762803738
1010,K,2.08725462805464
1011,K,2.1098823929001
1012,K,1.65097392158109
1013,K,2.35920403949444
1014,K,2.29924333238987
1015,K,1.78447675204638
1016,K,1.80731434091797
1017,K,1.97607632806462
1018,K,2.24313949153637
1019,K,1.99601636835656
1020,K,2.11706268161496
1021,K,2.33272216126014
1022,K,1.93523112678427
1023,K,1.96061242450156
1024,K,2.30851776165681
1025,K,1.73610047857902
1026,K,2.25304385015207
1027,K,2.14576128804736
1028,K,1.80488748439369
1029,K,1.93541924629845
1030,K,2.11931412416466
1031,K,1.66218207566358
1032,K,2.09645351598859
1033,K,2.51965549449537
1034,K,2.19633443087534
1035,K,1.75760967441448
1036,K,1.61019564238273
1037,K,2.46947444554597
1038,K,2.04497437476382
1039,K,1.80308200457651
1040,K,2.33909414218614
1041,K,1.68724498079632
1042,K,1.53687954302518
1043,K,2.14225639997992
1044,K,1.89416287313796
1045,K,2.31403638468073
1046,K,2.41400289161638
1047,K,1.97286502984926
1048,K,2.33865704806405
1049,K,2.0419902063365
1050,K,1.82459923626362
1051,K,2.14081023687672
1052,K,1.72261408114124
1053,K,2.33740671756805
1054,K,1.81383157872165
1055,K,2.02523810299706
1056,K,1.75016795055998
1057,K,1.57171294543952
1058,K,2.5287762311953
1059,K,2.22668696281968
1060,K,1.94649711974523
1061,K,1.96370005450486
1062,K,2.05150940791261
1063,K,1.45796713940129
1064,K,1.93322822226622
1065,K,1.8362800950429
1066,K,1.73599228781512
1067,K,2.04367311087975
1068,K,2.35505329344444
1069,K,2.2640350679703
1070,K,1.90906026976294
1071,K,1.66918462512591
1072,K,2.01835172777429
1073,K,1.89244424370242
1074,K,2.21545224622143
1075,K,1.70751896447004
1076,K,2.06685759152901
1077,K,1.75904671371915
1078,K,2.17231749787754
1079,K,2.2141178827266
1080,K,1.89742448297241
1081,K,1.97649059420743
1082,K,1.9167680237956
1083,K,2.36681220178565
1084,K,2.21962374403418
1085,K,1.78262328619562
1086,K,2.14744173364455
1087,K,1.69904149385945
