index,parameter,value
1083,K,2.44731700110349
1084,K,2.02275726238769
1085,K,1.69386497634752
1086,K,1.86162938505632
1087,K,1.82642987180978
1088,K,1.78555883596703
1089,K,1.65408437017567
1090,K,1.80709731797978
1091,K,1.94844956640428
1092,K,1.7803818986742
1093,K,1.64873485038143
1094,K,1.8827685346705
1095,K,1.96712679642541
1096,K,2.03618681016014
1097,K,2.08058066166121
1098,K,2.0503468876784
1099,K,1.89498759354044
1100,K,2.12215250399633
1101,K,2.05639459743934
1102,K,2.05308992961473
1103,K,1.65918252573749
1104,K,1.86554247181159
1105,K,1.99283029561285
1106,K,2.16749001798002
1107,K,1.90517636413433
1108,K,1.86485754782038
1109,K,1.67803277015643
1110,K,1.95413296877828
1111,K,2.45058657779368
1112,K,2.1285454214379
1113,K,1.80364246454261
1114,K,2.07709563312914
1115,K,1.84391625266318
1116,K,2.10514859032193
1117,K,2.22489862425074
1118,K,1.8383269625255
1119,K,1.94527213676345
1120,K,1.92864633422315
1121,K,1.64129688214014
1122,K,2.01705991292997
1123,K,1.65855618815193
1124,K,1.94347830080437
1125,K,2.06460983316691
1126,K,1.87220100379361
1127,K,1.60117188999331
1128,K,1.94954927595706
1129,K,1.66122278520057
1130,K,2.09652544120476
1131,K,1.87703920938528
1132,K,2.27718871179649
1133,K,2.04942689891062
1134,K,1.69725673116595
1135,K,2.12024443528605
1136,K,2.02693282928465
1137,K,2.05145873594786
1138,K,2.11606351746404
1139,K,2.25369304134869
1140,K,1.75789506065761
1141,K,1.43392698904126
1142,K,1.85751138634144
1143,K,1.93645184711126
1144,K,1.90895680134844
1145,K,2.05089287987547
1146,K,1.80507508835831
1147,K,1.80135876964304
1148,K,1.9309633096635
1149,K,2.1078578114631
1150,K,2.0156689204581
1151,K,2.14707327291742
